TITLE	
1829.0000	0.02824
1828.0000	0.02827
1827.0000	0.02822
1826.0000	0.02821
1825.0000	0.02823
1824.0000	0.02826
1823.0000	0.02829
1822.0000	0.02827
1821.0000	0.02826
1820.0000	0.02829
1819.0000	0.0283
1818.0000	0.02831
1817.0000	0.02833
1816.0000	0.02833
1815.0000	0.02835
1814.0000	0.02839
1813.0000	0.02842
1812.0000	0.0284
1811.0000	0.02839
1810.0000	0.02839
1809.0000	0.02841
1808.0000	0.02845
1807.0000	0.02846
1806.0000	0.02846
1805.0000	0.02846
1804.0000	0.0285
1803.0000	0.02849
1802.0000	0.02849
1801.0000	0.02848
1800.0000	0.02849
1799.0000	0.0285
1798.0000	0.02853
1797.0000	0.02857
1796.0000	0.02858
1795.0000	0.02861
1794.0000	0.02861
1793.0000	0.02861
1792.0000	0.02864
1791.0000	0.02862
1790.0000	0.02861
1789.0000	0.02863
1788.0000	0.02863
1787.0000	0.02867
1786.0000	0.02872
1785.0000	0.02874
1784.0000	0.02874
1783.0000	0.02875
1782.0000	0.02876
1781.0000	0.02877
1780.0000	0.02879
1779.0000	0.02882
1778.0000	0.02884
1777.0000	0.02887
1776.0000	0.02891
1775.0000	0.02892
1774.0000	0.02894
1773.0000	0.02898
1772.0000	0.029
1771.0000	0.02901
1770.0000	0.02904
1769.0000	0.02906
1768.0000	0.02909
1767.0000	0.02914
1766.0000	0.02918
1765.0000	0.02921
1764.0000	0.02923
1763.0000	0.02924
1762.0000	0.02926
1761.0000	0.02928
1760.0000	0.0293
1759.0000	0.02928
1758.0000	0.02926
1757.0000	0.02924
1756.0000	0.02924
1755.0000	0.02926
1754.0000	0.02924
1753.0000	0.02923
1752.0000	0.02921
1751.0000	0.02921
1750.0000	0.02922
1749.0000	0.02921
1748.0000	0.02922
1747.0000	0.02922
1746.0000	0.02921
1745.0000	0.02923
1744.0000	0.02925
1743.0000	0.02926
1742.0000	0.02929
1741.0000	0.02931
1740.0000	0.02934
1739.0000	0.02936
1738.0000	0.02938
1737.0000	0.02943
1736.0000	0.02947
1735.0000	0.02954
1734.0000	0.02958
1733.0000	0.02964
1732.0000	0.0297
1731.0000	0.02972
1730.0000	0.02977
1729.0000	0.0298
1728.0000	0.02983
1727.0000	0.02984
1726.0000	0.02985
1725.0000	0.02985
1724.0000	0.02985
1723.0000	0.02985
1722.0000	0.02986
1721.0000	0.02984
1720.0000	0.02984
1719.0000	0.02984
1718.0000	0.02983
1717.0000	0.02982
1716.0000	0.0298
1715.0000	0.02978
1714.0000	0.02976
1713.0000	0.02975
1712.0000	0.02974
1711.0000	0.02971
1710.0000	0.02971
1709.0000	0.02969
1708.0000	0.02967
1707.0000	0.02966
1706.0000	0.02966
1705.0000	0.02965
1704.0000	0.02965
1703.0000	0.02961
1702.0000	0.02961
1701.0000	0.0296
1700.0000	0.02958
1699.0000	0.02954
1698.0000	0.02954
1697.0000	0.02952
1696.0000	0.0295
1695.0000	0.02952
1694.0000	0.0295
1693.0000	0.02951
1692.0000	0.0295
1691.0000	0.02949
1690.0000	0.02947
1689.0000	0.02945
1688.0000	0.02943
1687.0000	0.02942
1686.0000	0.02939
1685.0000	0.02937
1684.0000	0.02935
1683.0000	0.02935
1682.0000	0.02936
1681.0000	0.02935
1680.0000	0.02932
1679.0000	0.0293
1678.0000	0.0293
1677.0000	0.02929
1676.0000	0.02928
1675.0000	0.02925
1674.0000	0.02924
1673.0000	0.02925
1672.0000	0.02925
1671.0000	0.02924
1670.0000	0.02924
1669.0000	0.02923
1668.0000	0.02923
1667.0000	0.02923
1666.0000	0.02922
1665.0000	0.02921
1664.0000	0.02921
1663.0000	0.0292
1662.0000	0.0292
1661.0000	0.0292
1660.0000	0.02919
1659.0000	0.02919
1658.0000	0.02919
1657.0000	0.0292
1656.0000	0.02921
1655.0000	0.02919
1654.0000	0.0292
1653.0000	0.02917
1652.0000	0.02914
1651.0000	0.02914
1650.0000	0.02912
1649.0000	0.02911
1648.0000	0.02913
1647.0000	0.02913
1646.0000	0.02916
1645.0000	0.02916
1644.0000	0.02916
1643.0000	0.02916
1642.0000	0.02917
1641.0000	0.02918
1640.0000	0.02919
1639.0000	0.02918
1638.0000	0.02917
1637.0000	0.02916
1636.0000	0.02919
1635.0000	0.02918
1634.0000	0.02917
1633.0000	0.02918
1632.0000	0.02918
1631.0000	0.02916
1630.0000	0.02919
1629.0000	0.02922
1628.0000	0.02923
1627.0000	0.02924
1626.0000	0.02923
1625.0000	0.02919
1624.0000	0.02922
1623.0000	0.0292
1622.0000	0.02923
1621.0000	0.02922
1620.0000	0.02918
1619.0000	0.02918
1618.0000	0.02918
1617.0000	0.02922
1616.0000	0.0292
1615.0000	0.02921
1614.0000	0.02919
1613.0000	0.0292
1612.0000	0.02922
1611.0000	0.02922
1610.0000	0.02922
1609.0000	0.02923
1608.0000	0.02923
1607.0000	0.02924
1606.0000	0.02925
1605.0000	0.02925
1604.0000	0.02924
1603.0000	0.02923
1602.0000	0.02926
1601.0000	0.02928
1600.0000	0.02924
1599.0000	0.02917
1598.0000	0.02906
1597.0000	0.02893
1596.0000	0.02879
1595.0000	0.02864
1594.0000	0.02851
1593.0000	0.02842
1592.0000	0.02835
1591.0000	0.02839
1590.0000	0.02846
1589.0000	0.02859
1588.0000	0.02872
1587.0000	0.02888
1586.0000	0.02901
1585.0000	0.02913
1584.0000	0.02923
1583.0000	0.02929
1582.0000	0.02931
1581.0000	0.02931
1580.0000	0.02932
1579.0000	0.02932
1578.0000	0.02934
1577.0000	0.02934
1576.0000	0.02936
1575.0000	0.02935
1574.0000	0.02934
1573.0000	0.02932
1572.0000	0.02933
1571.0000	0.02934
1570.0000	0.02936
1569.0000	0.02936
1568.0000	0.02935
1567.0000	0.02935
1566.0000	0.02938
1565.0000	0.0294
1564.0000	0.02938
1563.0000	0.02938
1562.0000	0.0294
1561.0000	0.02942
1560.0000	0.02942
1559.0000	0.02942
1558.0000	0.02941
1557.0000	0.02942
1556.0000	0.02944
1555.0000	0.02946
1554.0000	0.02945
1553.0000	0.02945
1552.0000	0.02947
1551.0000	0.02949
1550.0000	0.02948
1549.0000	0.02947
1548.0000	0.02949
1547.0000	0.02952
1546.0000	0.02953
1545.0000	0.02952
1544.0000	0.02953
1543.0000	0.02954
1542.0000	0.02955
1541.0000	0.02956
1540.0000	0.02958
1539.0000	0.02959
1538.0000	0.02961
1537.0000	0.02959
1536.0000	0.02959
1535.0000	0.02959
1534.0000	0.02961
1533.0000	0.02962
1532.0000	0.02963
1531.0000	0.02964
1530.0000	0.02963
1529.0000	0.02963
1528.0000	0.02964
1527.0000	0.02966
1526.0000	0.02968
1525.0000	0.02969
1524.0000	0.02969
1523.0000	0.02971
1522.0000	0.02971
1521.0000	0.02976
1520.0000	0.02978
1519.0000	0.02978
1518.0000	0.02979
1517.0000	0.02981
1516.0000	0.02981
1515.0000	0.0298
1514.0000	0.02981
1513.0000	0.02983
1512.0000	0.02986
1511.0000	0.02989
1510.0000	0.0299
1509.0000	0.02993
1508.0000	0.02997
1507.0000	0.03
1506.0000	0.03003
1505.0000	0.03007
1504.0000	0.03008
1503.0000	0.03007
1502.0000	0.0301
1501.0000	0.03011
1500.0000	0.03017
1499.0000	0.03019
1498.0000	0.03022
1497.0000	0.03024
1496.0000	0.03027
1495.0000	0.03031
1494.0000	0.03035
1493.0000	0.03039
1492.0000	0.0304
1491.0000	0.03042
1490.0000	0.03045
1489.0000	0.03049
1488.0000	0.03054
1487.0000	0.0306
1486.0000	0.03065
1485.0000	0.0307
1484.0000	0.03074
1483.0000	0.0308
1482.0000	0.03084
1481.0000	0.03091
1480.0000	0.03095
1479.0000	0.031
1478.0000	0.03105
1477.0000	0.0311
1476.0000	0.03115
1475.0000	0.03121
1474.0000	0.0313
1473.0000	0.03138
1472.0000	0.03147
1471.0000	0.03154
1470.0000	0.03161
1469.0000	0.03166
1468.0000	0.03172
1467.0000	0.0318
1466.0000	0.03189
1465.0000	0.03198
1464.0000	0.03208
1463.0000	0.03218
1462.0000	0.03228
1461.0000	0.03237
1460.0000	0.0325
1459.0000	0.03261
1458.0000	0.03278
1457.0000	0.03293
1456.0000	0.03307
1455.0000	0.03319
1454.0000	0.03335
1453.0000	0.03352
1452.0000	0.03369
1451.0000	0.03386
1450.0000	0.03402
1449.0000	0.03423
1448.0000	0.0344
1447.0000	0.03458
1446.0000	0.03477
1445.0000	0.03497
1444.0000	0.03516
1443.0000	0.03532
1442.0000	0.03551
1441.0000	0.0357
1440.0000	0.03592
1439.0000	0.03616
1438.0000	0.0364
1437.0000	0.03665
1436.0000	0.03692
1435.0000	0.03716
1434.0000	0.03744
1433.0000	0.03772
1432.0000	0.03802
1431.0000	0.03833
1430.0000	0.03865
1429.0000	0.03896
1428.0000	0.03929
1427.0000	0.03965
1426.0000	0.03999
1425.0000	0.04034
1424.0000	0.0407
1423.0000	0.04109
1422.0000	0.0415
1421.0000	0.04191
1420.0000	0.04234
1419.0000	0.04277
1418.0000	0.04324
1417.0000	0.04371
1416.0000	0.04421
1415.0000	0.04472
1414.0000	0.04523
1413.0000	0.04577
1412.0000	0.0463
1411.0000	0.04687
1410.0000	0.04744
1409.0000	0.04803
1408.0000	0.04862
1407.0000	0.04925
1406.0000	0.0499
1405.0000	0.05056
1404.0000	0.05126
1403.0000	0.05198
1402.0000	0.0527
1401.0000	0.05344
1400.0000	0.05421
1399.0000	0.055
1398.0000	0.05582
1397.0000	0.05664
1396.0000	0.05751
1395.0000	0.0584
1394.0000	0.05934
1393.0000	0.06029
1392.0000	0.06128
1391.0000	0.06229
1390.0000	0.06331
1389.0000	0.06436
1388.0000	0.06538
1387.0000	0.06647
1386.0000	0.06757
1385.0000	0.06874
1384.0000	0.06993
1383.0000	0.07118
1382.0000	0.07242
1381.0000	0.07369
1380.0000	0.07504
1379.0000	0.07641
1378.0000	0.07782
1377.0000	0.07924
1376.0000	0.08068
1375.0000	0.08214
1374.0000	0.08363
1373.0000	0.08519
1372.0000	0.08678
1371.0000	0.08845
1370.0000	0.09014
1369.0000	0.09186
1368.0000	0.09364
1367.0000	0.09541
1366.0000	0.09726
1365.0000	0.09919
1364.0000	0.10118
1363.0000	0.10318
1362.0000	0.10525
1361.0000	0.10733
1360.0000	0.10952
1359.0000	0.11174
1358.0000	0.114
1357.0000	0.11629
1356.0000	0.11863
1355.0000	0.12101
1354.0000	0.12345
1353.0000	0.12593
1352.0000	0.12844
1351.0000	0.13101
1350.0000	0.13364
1349.0000	0.13632
1348.0000	0.13901
1347.0000	0.14176
1346.0000	0.14457
1345.0000	0.14742
1344.0000	0.15033
1343.0000	0.15329
1342.0000	0.15627
1341.0000	0.15929
1340.0000	0.16237
1339.0000	0.16548
1338.0000	0.16864
1337.0000	0.17184
1336.0000	0.17505
1335.0000	0.17829
1334.0000	0.18157
1333.0000	0.18489
1332.0000	0.18822
1331.0000	0.19158
1330.0000	0.195
1329.0000	0.1984
1328.0000	0.20184
1327.0000	0.20527
1326.0000	0.20871
1325.0000	0.21215
1324.0000	0.21559
1323.0000	0.21901
1322.0000	0.22244
1321.0000	0.22589
1320.0000	0.22932
1319.0000	0.2327
1318.0000	0.23607
1317.0000	0.23941
1316.0000	0.24272
1315.0000	0.24601
1314.0000	0.24927
1313.0000	0.25249
1312.0000	0.25568
1311.0000	0.25881
1310.0000	0.26188
1309.0000	0.26487
1308.0000	0.2678
1307.0000	0.27066
1306.0000	0.27347
1305.0000	0.27621
1304.0000	0.27889
1303.0000	0.28148
1302.0000	0.28398
1301.0000	0.2864
1300.0000	0.28871
1299.0000	0.29092
1298.0000	0.29301
1297.0000	0.29504
1296.0000	0.29696
1295.0000	0.29878
1294.0000	0.30049
1293.0000	0.30208
1292.0000	0.30355
1291.0000	0.3049
1290.0000	0.30614
1289.0000	0.30727
1288.0000	0.30828
1287.0000	0.30916
1286.0000	0.30992
1285.0000	0.31057
1284.0000	0.31112
1283.0000	0.31152
1282.0000	0.31179
1281.0000	0.31195
1280.0000	0.31201
1279.0000	0.31193
1278.0000	0.31173
1277.0000	0.3114
1276.0000	0.31094
1275.0000	0.3104
1274.0000	0.30975
1273.0000	0.30898
1272.0000	0.30809
1271.0000	0.30711
1270.0000	0.30598
1269.0000	0.30478
1268.0000	0.30347
1267.0000	0.30209
1266.0000	0.30062
1265.0000	0.29908
1264.0000	0.29742
1263.0000	0.2957
1262.0000	0.2939
1261.0000	0.29199
1260.0000	0.29004
1259.0000	0.28801
1258.0000	0.28591
1257.0000	0.28375
1256.0000	0.28154
1255.0000	0.27927
1254.0000	0.27695
1253.0000	0.27458
1252.0000	0.27217
1251.0000	0.26975
1250.0000	0.26725
1249.0000	0.26472
1248.0000	0.26215
1247.0000	0.25959
1246.0000	0.257
1245.0000	0.25438
1244.0000	0.2517
1243.0000	0.24905
1242.0000	0.24639
1241.0000	0.24376
1240.0000	0.24108
1239.0000	0.23842
1238.0000	0.23574
1237.0000	0.23309
1236.0000	0.23045
1235.0000	0.22779
1234.0000	0.22514
1233.0000	0.22251
1232.0000	0.21987
1231.0000	0.21727
1230.0000	0.21466
1229.0000	0.21208
1228.0000	0.20953
1227.0000	0.207
1226.0000	0.20447
1225.0000	0.202
1224.0000	0.19956
1223.0000	0.19716
1222.0000	0.19477
1221.0000	0.19241
1220.0000	0.19007
1219.0000	0.1878
1218.0000	0.18554
1217.0000	0.18331
1216.0000	0.18112
1215.0000	0.17896
1214.0000	0.17686
1213.0000	0.17478
1212.0000	0.17272
1211.0000	0.1707
1210.0000	0.16873
1209.0000	0.16678
1208.0000	0.16487
1207.0000	0.16301
1206.0000	0.16116
1205.0000	0.15939
1204.0000	0.15761
1203.0000	0.15589
1202.0000	0.15422
1201.0000	0.15259
1200.0000	0.15154
1199.0000	0.14977
1198.0000	0.14806
1197.0000	0.14645
1196.0000	0.14499
1195.0000	0.14357
1194.0000	0.14219
1193.0000	0.14082
1192.0000	0.13952
1191.0000	0.13823
1190.0000	0.13698
1189.0000	0.13574
1188.0000	0.13455
1187.0000	0.13337
1186.0000	0.13221
1185.0000	0.13113
1184.0000	0.13003
1183.0000	0.129
1182.0000	0.12801
1181.0000	0.12707
1180.0000	0.12614
1179.0000	0.12522
1178.0000	0.12434
1177.0000	0.1235
1176.0000	0.12268
1175.0000	0.12189
1174.0000	0.12113
1173.0000	0.12042
1172.0000	0.11972
1171.0000	0.11905
1170.0000	0.11841
1169.0000	0.11779
1168.0000	0.1172
1167.0000	0.11664
1166.0000	0.11607
1165.0000	0.11553
1164.0000	0.11501
1163.0000	0.11455
1162.0000	0.11412
1161.0000	0.1137
1160.0000	0.1133
1159.0000	0.11291
1158.0000	0.11258
1157.0000	0.11224
1156.0000	0.11193
1155.0000	0.11166
1154.0000	0.11141
1153.0000	0.11116
1152.0000	0.11095
1151.0000	0.11072
1150.0000	0.11055
1149.0000	0.11038
1148.0000	0.11023
1147.0000	0.11013
1146.0000	0.11002
1145.0000	0.10994
1144.0000	0.10986
1143.0000	0.10983
1142.0000	0.10979
1141.0000	0.10978
1140.0000	0.10978
1139.0000	0.10978
1138.0000	0.10983
1137.0000	0.10986
1136.0000	0.10994
1135.0000	0.11002
1134.0000	0.11013
1133.0000	0.11026
1132.0000	0.11036
1131.0000	0.1105
1130.0000	0.11064
1129.0000	0.11081
1128.0000	0.11099
1127.0000	0.11118
1126.0000	0.11137
1125.0000	0.11157
1124.0000	0.11182
1123.0000	0.11205
1122.0000	0.1123
1121.0000	0.11257
1120.0000	0.11285
1119.0000	0.11313
1118.0000	0.11342
1117.0000	0.11371
1116.0000	0.11402
1115.0000	0.11431
1114.0000	0.11464
1113.0000	0.11499
1112.0000	0.11533
1111.0000	0.1157
1110.0000	0.11606
1109.0000	0.11641
1108.0000	0.11677
1107.0000	0.11713
1106.0000	0.11751
1105.0000	0.11792
1104.0000	0.11833
1103.0000	0.11876
1102.0000	0.11916
1101.0000	0.11957
1100.0000	0.12001
1099.0000	0.12047
1098.0000	0.12091
1097.0000	0.12137
1096.0000	0.12183
1095.0000	0.12232
1094.0000	0.12281
1093.0000	0.1233
1092.0000	0.12377
1091.0000	0.12429
1090.0000	0.12481
1089.0000	0.12533
1088.0000	0.12587
1087.0000	0.1264
1086.0000	0.12695
1085.0000	0.1275
1084.0000	0.12809
1083.0000	0.12869
1082.0000	0.12928
1081.0000	0.12989
1080.0000	0.13052
1079.0000	0.13118
1078.0000	0.13183
1077.0000	0.1325
1076.0000	0.13318
1075.0000	0.1339
1074.0000	0.13461
1073.0000	0.13532
1072.0000	0.13609
1071.0000	0.13684
1070.0000	0.13762
1069.0000	0.13843
1068.0000	0.13923
1067.0000	0.14007
1066.0000	0.14095
1065.0000	0.14181
1064.0000	0.14272
1063.0000	0.14363
1062.0000	0.14454
1061.0000	0.14551
1060.0000	0.14649
1059.0000	0.14748
1058.0000	0.14851
1057.0000	0.14951
1056.0000	0.15057
1055.0000	0.15164
1054.0000	0.15273
1053.0000	0.15383
1052.0000	0.15495
1051.0000	0.1561
1050.0000	0.15726
1049.0000	0.15843
1048.0000	0.15963
1047.0000	0.16084
1046.0000	0.16207
1045.0000	0.16328
1044.0000	0.16452
1043.0000	0.16575
1042.0000	0.16704
1041.0000	0.16833
1040.0000	0.16962
1039.0000	0.17092
1038.0000	0.17223
1037.0000	0.17353
1036.0000	0.17484
1035.0000	0.17613
1034.0000	0.17742
1033.0000	0.17875
1032.0000	0.18006
1031.0000	0.18135
1030.0000	0.18263
1029.0000	0.1839
1028.0000	0.18517
1027.0000	0.18642
1026.0000	0.18763
1025.0000	0.18888
1024.0000	0.19009
1023.0000	0.19128
1022.0000	0.19247
1021.0000	0.1936
1020.0000	0.19474
1019.0000	0.19585
1018.0000	0.19692
1017.0000	0.19799
1016.0000	0.19901
1015.0000	0.20002
1014.0000	0.20098
1013.0000	0.20193
1012.0000	0.20284
1011.0000	0.20371
1010.0000	0.20455
1009.0000	0.20534
1008.0000	0.20608
1007.0000	0.20679
1006.0000	0.2075
1005.0000	0.20817
1004.0000	0.2088
1003.0000	0.20937
1002.0000	0.20993
1001.0000	0.21045
1000.0000	0.21094
999.0000	0.21138
998.0000	0.2118
997.0000	0.21217
996.0000	0.21252
995.0000	0.21284
994.0000	0.21313
993.0000	0.21341
992.0000	0.21364
991.0000	0.21384
990.0000	0.21401
989.0000	0.21416
988.0000	0.21428
987.0000	0.21438
986.0000	0.21448
985.0000	0.21454
984.0000	0.2146
983.0000	0.21464
982.0000	0.21465
981.0000	0.21464
980.0000	0.21461
979.0000	0.21457
978.0000	0.21456
977.0000	0.21451
976.0000	0.21448
975.0000	0.21443
974.0000	0.21435
973.0000	0.21429
972.0000	0.21422
971.0000	0.21418
970.0000	0.21413
969.0000	0.21406
968.0000	0.21399
967.0000	0.21395
966.0000	0.2139
965.0000	0.21386
964.0000	0.21385
963.0000	0.21382
962.0000	0.21383
961.0000	0.21383
960.0000	0.21386
959.0000	0.2139
958.0000	0.21395
957.0000	0.214
956.0000	0.21407
955.0000	0.21413
954.0000	0.21422
953.0000	0.21435
952.0000	0.21448
951.0000	0.21466
950.0000	0.21484
949.0000	0.21503
948.0000	0.21526
947.0000	0.21548
946.0000	0.21573
945.0000	0.21601
944.0000	0.21629
943.0000	0.21661
942.0000	0.21695
941.0000	0.21728
940.0000	0.21764
939.0000	0.21803
938.0000	0.21841
937.0000	0.21884
936.0000	0.21924
935.0000	0.21972
934.0000	0.22023
933.0000	0.22077
932.0000	0.22129
931.0000	0.22184
930.0000	0.22238
929.0000	0.22299
928.0000	0.22358
927.0000	0.22419
926.0000	0.22485
925.0000	0.22549
924.0000	0.22617
923.0000	0.22684
922.0000	0.22753
921.0000	0.22822
920.0000	0.22894
919.0000	0.22969
918.0000	0.23048
917.0000	0.23127
916.0000	0.23207
915.0000	0.23293
914.0000	0.23378
913.0000	0.23461
912.0000	0.23548
911.0000	0.23633
910.0000	0.23725
909.0000	0.23814
908.0000	0.23908
907.0000	0.24003
906.0000	0.241
905.0000	0.24194
904.0000	0.24294
903.0000	0.24393
902.0000	0.24493
901.0000	0.24597
900.0000	0.24698
899.0000	0.24806
898.0000	0.24913
897.0000	0.25021
896.0000	0.25135
895.0000	0.2525
894.0000	0.25364
893.0000	0.25479
892.0000	0.2559
891.0000	0.25707
890.0000	0.25829
889.0000	0.25949
888.0000	0.26079
887.0000	0.26204
886.0000	0.26328
885.0000	0.26458
884.0000	0.26581
883.0000	0.26709
882.0000	0.26838
881.0000	0.26964
880.0000	0.27103
879.0000	0.2724
878.0000	0.27376
877.0000	0.27519
876.0000	0.27665
875.0000	0.27809
874.0000	0.27952
873.0000	0.2809
872.0000	0.28241
871.0000	0.28389
870.0000	0.28538
869.0000	0.28685
868.0000	0.28838
867.0000	0.28993
866.0000	0.2916
865.0000	0.29321
864.0000	0.29486
863.0000	0.2965
862.0000	0.29813
861.0000	0.29978
860.0000	0.30152
859.0000	0.30324
858.0000	0.305
857.0000	0.30674
856.0000	0.30847
855.0000	0.31027
854.0000	0.31201
853.0000	0.31386
852.0000	0.31568
851.0000	0.31745
850.0000	0.31933
849.0000	0.3212
848.0000	0.32317
847.0000	0.32518
846.0000	0.32713
845.0000	0.3291
844.0000	0.33114
843.0000	0.33316
842.0000	0.33519
841.0000	0.33722
840.0000	0.3392
839.0000	0.3413
838.0000	0.34341
837.0000	0.34554
836.0000	0.34771
835.0000	0.34996
834.0000	0.35215
833.0000	0.35441
832.0000	0.35658
831.0000	0.35882
830.0000	0.36103
829.0000	0.36328
828.0000	0.36558
827.0000	0.3679
826.0000	0.37025
825.0000	0.37268
824.0000	0.37499
823.0000	0.37734
822.0000	0.3798
821.0000	0.38224
820.0000	0.38475
819.0000	0.38721
818.0000	0.38967
817.0000	0.3922
816.0000	0.39471
815.0000	0.39727
814.0000	0.39976
813.0000	0.40228
812.0000	0.40489
811.0000	0.40755
810.0000	0.41024
809.0000	0.41288
808.0000	0.41549
807.0000	0.41813
806.0000	0.42086
805.0000	0.42351
804.0000	0.42628
803.0000	0.42903
802.0000	0.43175
801.0000	0.43452
800.0000	0.43734
799.0000	0.4401
798.0000	0.44295
797.0000	0.44566
796.0000	0.44846
795.0000	0.4513
794.0000	0.45418
793.0000	0.45707
792.0000	0.45986
791.0000	0.46271
790.0000	0.46553
789.0000	0.46835
788.0000	0.47114
787.0000	0.47409
786.0000	0.47688
785.0000	0.47983
784.0000	0.48265
783.0000	0.48557
782.0000	0.48855
781.0000	0.49133
780.0000	0.49419
779.0000	0.49709
778.0000	0.49986
777.0000	0.50286
776.0000	0.50573
775.0000	0.50867
774.0000	0.51163
773.0000	0.51455
772.0000	0.51753
771.0000	0.52039
770.0000	0.52318
769.0000	0.52605
768.0000	0.52902
767.0000	0.53192
766.0000	0.5349
765.0000	0.53781
764.0000	0.54077
763.0000	0.54379
762.0000	0.54674
761.0000	0.54979
760.0000	0.55278
759.0000	0.55578
758.0000	0.55878
757.0000	0.56174
756.0000	0.56478
755.0000	0.56786
754.0000	0.57089
753.0000	0.57401
752.0000	0.5771
751.0000	0.58013
750.0000	0.58329
